[2022-02-10 16:52:40.344] [Opt_] [info] 25: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,231.71,232.139,232.425,231.699,798.297,362.489,761.811,1118.78,1106.51,1105.45,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86), error = 1.18684e+06
[2022-02-10 16:52:40.344] [Opt_] [info] 26: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,231.71,232.139,232.425,231.699,232.612,928.174,761.811,1118.78,1106.51,1105.45,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86), error = 1.18775e+06
[2022-02-10 16:52:40.344] [Opt_] [info] 27: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,241.938,242.367,242.653,241.927,242.84,372.717,1133.16,1129.01,1116.73,1115.68,1109.09,1109.09,1109.09,1109.09,1109.09,1109.09,1109.09,1109.09,1109.09,1109.09), error = 1.18806e+06
[2022-02-10 16:52:40.344] [Opt_] [info] 28: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,259.787,260.216,260.502,259.776,260.689,390.566,789.888,1151.01,1134.58,1133.53,1126.94,1126.94,1126.94,1126.94,1126.94,1126.94,1126.94,1126.94,1126.94,1126.94), error = 1.18694e+06
[2022-02-10 16:52:40.344] [Opt_] [info] 29: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,259.173,259.602,259.888,259.162,260.075,389.952,789.274,1146.25,1150.4,1132.91,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32,1126.32), error = 1.18693e+06
[2022-02-10 16:52:40.344] [Opt_] [info] 30: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,259.12,259.549,259.835,259.109,260.022,389.899,789.221,1146.19,1133.92,1150.34,1126.27,1126.27,1126.27,1126.27,1126.27,1126.27,1126.27,1126.27,1126.27,1126.27), error = 1.18693e+06
[2022-02-10 16:52:40.344] [Opt_] [info] 31: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,258.791,259.22,259.506,258.78,259.693,389.57,788.892,1145.86,1133.59,1132.53,1150.01,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94), error = 1.18693e+06
[2022-02-10 16:52:40.344] [Opt_] [info] 32: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,258.791,259.22,259.506,258.78,259.693,389.57,788.892,1145.86,1133.59,1132.53,1125.94,1150.01,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94), error = 1.18693e+06
[2022-02-10 16:52:40.344] [Opt_] [info] 33: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,258.791,259.22,259.506,258.78,259.693,389.57,788.892,1145.86,1133.59,1132.53,1125.94,1125.94,1150.01,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94), error = 1.18693e+06
[2022-02-10 16:52:40.344] [Opt_] [info] 34: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,258.791,259.22,259.506,258.78,259.693,389.57,788.892,1145.86,1133.59,1132.53,1125.94,1125.94,1125.94,1150.01,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94), error = 1.18693e+06
[2022-02-10 16:52:40.344] [Opt_] [info] 35: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,258.791,259.22,259.506,258.78,259.693,389.57,788.892,1145.86,1133.59,1132.53,1125.94,1125.94,1125.94,1125.94,1150.01,1125.94,1125.94,1125.94,1125.94,1125.94), error = 1.18693e+06
[2022-02-10 16:52:40.344] [Opt_] [info] 36: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,258.791,259.22,259.506,258.78,259.693,389.57,788.892,1145.86,1133.59,1132.53,1125.94,1125.94,1125.94,1125.94,1125.94,1150.01,1125.94,1125.94,1125.94,1125.94), error = 1.18693e+06
[2022-02-10 16:52:40.344] [Opt_] [info] 37: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,258.791,259.22,259.506,258.78,259.693,389.57,788.892,1145.86,1133.59,1132.53,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94,1150.01,1125.94,1125.94,1125.94), error = 1.18693e+06
[2022-02-10 16:52:40.344] [Opt_] [info] 38: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,258.791,259.22,259.506,258.78,259.693,389.57,788.892,1145.86,1133.59,1132.53,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94,1150.01,1125.94,1125.94), error = 1.18693e+06
[2022-02-10 16:52:40.344] [Opt_] [info] 39: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,258.791,259.22,259.506,258.78,259.693,389.57,788.892,1145.86,1133.59,1132.53,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94,1150.01,1125.94), error = 1.18693e+06
[2022-02-10 16:52:40.344] [Opt_] [info] 40: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,258.791,259.22,259.506,258.78,259.693,389.57,788.892,1145.86,1133.59,1132.53,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94,1125.94,1150.01), error = 1.18693e+06
[2022-02-10 16:52:40.626] [Opt_] [info] --- # of iteration = 1
[2022-02-10 16:52:40.626] [Opt_] [info] 0: opt state values = (251.944,251.482,248.578,250.723,477.642,682.627,1899.48,1899.48,1240.77,869.341,839.025,839.025,839.025,839.025,839.025,839.025,839.025,839.025,839.025,839.025,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.188e+06
[2022-02-10 16:52:40.626] [Opt_] [info] 1: opt state values = (796.987,230.839,227.935,230.08,456.999,661.984,1802.43,1802.43,1220.12,848.698,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
[2022-02-10 16:52:40.626] [Opt_] [info] 2: opt state values = (231.301,796.525,227.935,230.08,456.999,661.984,1802.43,1802.43,1220.12,848.698,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
